attempt_id,student_id,question_id,topic,difficulty,timestamp,selected_option,is_correct,time_taken_seconds,prerequisite_topics,correct_option,grade,exam_goal,available_minutes_per_day,days_since_attempt,recency_weight,time_taken_bucket,attempt_order_in_topic
A001801,S022,Q0087,CNN,1.0,2026-08-29 16:05:57,b,1,7.0,Neural_Networks,b,11,Board_Exam,30,20.005152880787037,0.24991072332471315,fast,2
A001805,S022,Q0091,CNN,2.0,2026-08-30 10:39:57,b,1,20.0,Neural_Networks,b,11,Board_Exam,30,19.231541769675925,0.2636773992615369,fast,3
A001824,S022,Q0087,CNN,1.0,2026-09-03 20:58:57,b,1,12.0,Neural_Networks,b,11,Board_Exam,30,14.801680658564814,0.3584470525064331,fast,4
A001828,S022,Q0086,CNN,2.0,2026-09-05 00:05:57,b,1,19.0,Neural_Networks,b,11,Board_Exam,30,13.671819547453703,0.3876477094112085,fast,5
A001857,S022,Q0096,CNN,3.0,2026-09-16 05:01:57,b,1,25.0,Neural_Networks,b,11,Board_Exam,30,2.466263991898148,0.8428650698761406,fast,6
A001858,S022,Q0095,CNN,5.0,2026-09-17 13:00:57,b,1,34.0,Neural_Networks,b,11,Board_Exam,30,1.1336251030092592,0.9244309643925851,fast,7
A001793,S022,Q0031,Data_Structures,3.0,2026-08-29 02:38:57,c,1,34.0,Python,c,11,Board_Exam,30,20.565569547453702,0.2403890431731034,fast,1
A001818,S022,Q0030,Data_Structures,2.0,2026-09-02 10:07:57,c,1,26.0,Python,c,11,Board_Exam,30,16.253763991898147,0.3241253133240788,fast,2
A001832,S022,Q0035,Data_Structures,4.0,2026-09-04 19:58:57,b,0,43.0,Python,c,11,Board_Exam,30,13.84334732523148,0.3830661011631883,fast,3
A001837,S022,Q0025,Data_Structures,4.0,2026-09-06 19:47:57,c,1,35.0,Python,c,11,Board_Exam,30,11.85098621412037,0.43979447295564883,fast,4
A001838,S022,Q0025,Data_Structures,4.0,2026-09-08 03:02:57,c,1,39.0,Python,c,11,Board_Exam,30,10.548902880787036,0.4813338239160511,fast,5
A001797,S022,Q0116,LSTM,1.0,2026-08-28 06:38:57,b,1,22.0,RNN,b,11,Board_Exam,30,21.398902880787038,0.2268970429012229,normal,1
A001815,S022,Q0112,LSTM,3.0,2026-09-02 16:37:57,a,1,36.0,RNN,a,11,Board_Exam,30,15.982930658564815,0.33026750479473427,normal,2
A001833,S022,Q0112,LSTM,3.0,2026-09-06 00:11:57,a,1,50.0,RNN,a,11,Board_Exam,30,12.667652880787037,0.4155905376829097,slow,3
A001843,S022,Q0109,LSTM,4.0,2026-09-09 09:07:57,a,1,44.0,RNN,a,11,Board_Exam,30,9.295430658564815,0.5250246026450477,normal,4
A001846,S022,Q0116,LSTM,1.0,2026-09-11 22:14:57,b,1,11.0,RNN,b,11,Board_Exam,30,6.748902880787036,0.6263798515018749,fast,5
A001822,S022,Q0064,ML,1.0,2026-09-04 00:11:57,a,1,13.0,AI_Basics;Statistics,a,11,Board_Exam,30,14.667652880787037,0.36179257668039616,fast,1
A001794,S022,Q0011,Math_Basics,1.0,2026-08-28 21:26:57,c,1,30.0,,c,11,Board_Exam,30,20.78223621412037,0.2368058093003503,slow,1
A001802,S022,Q0007,Math_Basics,5.0,2026-08-29 17:08:57,d,0,52.0,,c,11,Board_Exam,30,19.961402880787038,0.25066973259356146,normal,2
A001803,S022,Q0010,Math_Basics,2.0,2026-08-30 06:55:57,b,1,24.0,,b,11,Board_Exam,30,19.38709732523148,0.26084962554779556,fast,3
A001809,S022,Q0005,Math_Basics,3.0,2026-08-30 13:04:57,a,1,26.0,,a,11,Board_Exam,30,19.130847325231482,0.26552420136940097,fast,4
A001804,S022,Q0004,Math_Basics,2.0,2026-08-30 18:33:57,b,1,28.0,,b,11,Board_Exam,30,18.90237510300926,0.26976264455519255,fast,5
A001835,S022,Q0009,Math_Basics,2.0,2026-09-06 04:23:57,a,1,25.0,,a,11,Board_Exam,30,12.492652880787036,0.4206623810820167,fast,6
A001842,S022,Q0008,Math_Basics,5.0,2026-09-09 12:56:57,d,0,54.0,,a,11,Board_Exam,30,9.136402880787037,0.5308439450505151,normal,7
A001851,S022,Q0009,Math_Basics,2.0,2026-09-12 16:15:57,a,1,32.0,,a,11,Board_Exam,30,5.998208436342593,0.6598358898611416,normal,8
A001853,S022,Q0009,Math_Basics,2.0,2026-09-14 13:19:57,a,1,16.0,,a,11,Board_Exam,30,4.120430658564815,0.7515583039482843,fast,9
A001855,S022,Q0005,Math_Basics,3.0,2026-09-14 19:37:57,a,1,17.0,,a,11,Board_Exam,30,3.857930658564815,0.765358156811928,fast,10
A001860,S022,Q0005,Math_Basics,3.0,2026-09-18 02:35:57,a,1,39.0,,a,11,Board_Exam,30,0.567652880787037,0.9614173285613334,normal,11
A001790,S022,Q0122,NLP,5.0,2026-08-28 19:14:57,d,0,48.0,LSTM,b,11,Board_Exam,30,20.873902880787035,0.23530595089198225,fast,1
A001813,S022,Q0127,NLP,3.0,2026-09-01 07:03:57,b,1,39.0,LSTM,b,11,Board_Exam,30,17.381541769675927,0.2997529429392443,normal,2
A001816,S022,Q0124,NLP,2.0,2026-09-03 01:55:57,a,1,18.0,LSTM,a,11,Board_Exam,30,15.595430658564814,0.3392585156913261,fast,3
A001821,S022,Q0121,NLP,3.0,2026-09-03 06:39:57,a,1,26.0,LSTM,a,11,Board_Exam,30,15.398208436342593,0.3439281614771867,fast,4
A001810,S022,Q0077,Neural_Networks,2.0,2026-09-01 02:54:57,a,1,9.0,ML,a,11,Board_Exam,30,17.554458436342593,0.2961816480188242,fast,1
A001820,S022,Q0082,Neural_Networks,2.0,2026-09-03 08:48:57,b,1,20.0,ML,b,11,Board_Exam,30,15.308625103009259,0.34607040815797363,fast,2
A001826,S022,Q0076,Neural_Networks,2.0,2026-09-03 16:16:57,b,1,22.0,ML,b,11,Board_Exam,30,14.997513991898147,0.3536143190847932,fast,3
A001827,S022,Q0083,Neural_Networks,4.0,2026-09-04 09:59:57,b,1,32.0,ML,b,11,Board_Exam,30,14.259319547453703,0.37217886733403677,fast,4
A001834,S022,Q0074,Neural_Networks,3.0,2026-09-05 06:57:57,b,1,20.0,ML,b,11,Board_Exam,30,13.385708436342592,0.3954121634821965,fast,5
A001839,S022,Q0076,Neural_Networks,2.0,2026-09-07 19:15:57,a,0,14.0,ML,b,11,Board_Exam,30,10.873208436342592,0.4706345553370145,fast,6
A001847,S022,Q0081,Neural_Networks,5.0,2026-09-11 22:16:57,b,1,40.0,ML,b,11,Board_Exam,30,6.747513991898148,0.6264401562696155,fast,7
A001800,S022,Q0020,Python,2.0,2026-08-29 08:14:57,c,1,22.0,,c,11,Board_Exam,30,20.33223621412037,0.24430857021601668,fast,1
A001807,S022,Q0021,Python,5.0,2026-08-30 04:44:57,b,1,33.0,,b,11,Board_Exam,30,19.478069547453703,0.2592099575010973,fast,2
A001808,S022,Q0013,Python,2.0,2026-08-30 20:55:57,b,1,19.0,,b,11,Board_Exam,30,18.803763991898148,0.2716128425857958,fast,3
A001825,S022,Q0015,Python,2.0,2026-09-03 19:51:57,b,1,20.0,,b,11,Board_Exam,30,14.848208436342592,0.3572929014310045,fast,4
A001831,S022,Q0017,Python,2.0,2026-09-04 22:04:57,b,1,22.0,,b,11,Board_Exam,30,13.755847325231482,0.38539647130614274,fast,5
A001841,S022,Q0022,Python,4.0,2026-09-09 09:00:57,a,1,32.0,,a,11,Board_Exam,30,9.300291769675926,0.5248477272190214,fast,6
A001840,S022,Q0024,Python,1.0,2026-09-09 09:34:57,c,1,12.0,,c,11,Board_Exam,30,9.276680658564814,0.5257073949755096,fast,7
A001845,S022,Q0013,Python,2.0,2026-09-10 11:20:57,b,1,19.0,,b,11,Board_Exam,30,8.203069547453703,0.5663214365522031,fast,8
A001850,S022,Q0024,Python,1.0,2026-09-12 13:20:57,c,1,16.0,,c,11,Board_Exam,30,6.11973621412037,0.6543009990171678,fast,9
A001859,S022,Q0023,Python,4.0,2026-09-18 02:06:57,b,1,30.0,,b,11,Board_Exam,30,0.587791769675926,0.9600762018045236,fast,10
A001791,S022,Q0106,RNN,5.0,2026-08-28 06:25:57,d,0,39.0,Neural_Networks,b,11,Board_Exam,30,21.407930658564815,0.2267551047047474,fast,1
A001806,S022,Q0101,RNN,1.0,2026-08-30 04:56:57,b,1,19.0,Neural_Networks,b,11,Board_Exam,30,19.46973621412037,0.25935972629453596,fast,2
A001812,S022,Q0102,RNN,2.0,2026-09-01 11:59:57,a,1,25.0,Neural_Networks,a,11,Board_Exam,30,17.17598621412037,0.30405440135342593,fast,3
A001814,S022,Q0097,RNN,2.0,2026-09-02 08:43:57,b,1,22.0,Neural_Networks,b,11,Board_Exam,30,16.31209732523148,0.32281740442033513,fast,4
A001817,S022,Q0106,RNN,5.0,2026-09-02 12:20:57,b,1,49.0,Neural_Networks,b,11,Board_Exam,30,16.161402880787037,0.3262070149164386,fast,5
A001819,S022,Q0108,RNN,5.0,2026-09-03 23:31:57,c,0,43.0,Neural_Networks,b,11,Board_Exam,30,14.695430658564815,0.36109664824523274,fast,6
A001836,S022,Q0103,RNN,3.0,2026-09-06 15:43:57,b,1,23.0,Neural_Networks,b,11,Board_Exam,30,12.020430658564814,0.4346593048464395,fast,7
A001854,S022,Q0100,RNN,3.0,2026-09-14 15:34:57,b,1,26.0,Neural_Networks,b,11,Board_Exam,30,4.026680658564815,0.7564580238902722,fast,8
A001795,S022,Q0042,Statistics,5.0,2026-08-29 02:12:57,b,1,36.0,Math_Basics,b,11,Board_Exam,30,20.583625103009258,0.240088380682369,fast,1
A001829,S022,Q0043,Statistics,4.0,2026-09-04 23:03:57,d,0,36.0,Math_Basics,c,11,Board_Exam,30,13.714875103009259,0.3864925444932451,fast,2
A001844,S022,Q0046,Statistics,3.0,2026-09-10 08:52:57,c,1,33.0,Math_Basics,c,11,Board_Exam,30,8.30584732523148,0.5623012922340374,fast,3
A001848,S022,Q0040,Statistics,3.0,2026-09-12 16:10:57,b,1,24.0,Math_Basics,b,11,Board_Exam,30,6.0016806585648155,0.6596771022386119,fast,4
A001852,S022,Q0045,Statistics,1.0,2026-09-12 18:22:57,b,1,6.0,Math_Basics,b,11,Board_Exam,30,5.910013991898149,0.6638819353286795,fast,5
A001856,S022,Q0039,Statistics,3.0,2026-09-15 06:23:57,b,1,28.0,Math_Basics,b,11,Board_Exam,30,3.409319547453704,0.7895311243550414,fast,6
A001868,S023,Q0052,AI_Basics,3.0,2026-08-28 13:05:57,b,1,39.0,Python;Math_Basics,b,10,General_Practice,60,21.130152880787037,0.2311633699029549,normal,1
A001903,S023,Q0055,AI_Basics,3.0,2026-09-02 13:26:57,a,1,38.0,Python;Math_Basics,a,10,General_Practice,60,16.115569547453703,0.32724499792334705,normal,2
A001911,S023,Q0051,AI_Basics,3.0,2026-09-04 02:28:57,b,1,39.0,Python;Math_Basics,b,10,General_Practice,60,14.572513991898148,0.3641863110620948,normal,3
A001924,S023,Q0055,AI_Basics,3.0,2026-09-08 19:17:57,c,0,39.0,Python;Math_Basics,a,10,General_Practice,60,9.871819547453704,0.5044621894229975,normal,4
A001931,S023,Q0050,AI_Basics,3.0,2026-09-10 05:00:57,c,0,48.0,Python;Math_Basics,b,10,General_Practice,60,8.466958436342592,0.5560567971469078,slow,5
A001939,S023,Q0052,AI_Basics,3.0,2026-09-12 07:54:57,b,1,38.0,Python;Math_Basics,b,10,General_Practice,60,6.346125103009259,0.6441137923679768,normal,6
A001865,S023,Q0091,CNN,2.0,2026-08-28 12:41:57,d,0,36.0,Neural_Networks,b,10,General_Practice,60,21.146819547453703,0.2308964737011013,normal,1
A001879,S023,Q0095,CNN,5.0,2026-08-30 13:05:57,d,0,73.0,Neural_Networks,b,10,General_Practice,60,19.130152880787037,0.26553698274309545,slow,2
A001880,S023,Q0087,CNN,1.0,2026-08-30 22:08:57,d,0,30.0,Neural_Networks,b,10,General_Practice,60,18.753069547453702,0.27256893391727594,slow,3
A001913,S023,Q0085,CNN,5.0,2026-09-04 17:05:57,c,0,82.0,Neural_Networks,b,10,General_Practice,60,13.96348621412037,0.3798894042725409,slow,4
A001918,S023,Q0092,CNN,3.0,2026-09-06 17:19:57,c,0,50.0,Neural_Networks,a,10,General_Practice,60,11.953763991898148,0.4366725052223112,slow,5
A001930,S023,Q0091,CNN,2.0,2026-09-10 17:48:57,a,0,28.0,Neural_Networks,b,10,General_Practice,60,7.933625103009259,0.5769977066009211,fast,6
A001940,S023,Q0092,CNN,3.0,2026-09-12 06:10:57,b,0,39.0,Neural_Networks,a,10,General_Practice,60,6.4183473252314815,0.6408973756724643,normal,7
A001942,S023,Q0091,CNN,2.0,2026-09-13 07:27:57,d,0,35.0,Neural_Networks,b,10,General_Practice,60,5.364875103009259,0.6894474459535288,normal,8
A001945,S023,Q0086,CNN,2.0,2026-09-14 20:24:57,d,0,37.0,Neural_Networks,b,10,General_Practice,60,3.825291769675926,0.7670916290821763,slow,9
A001948,S023,Q0095,CNN,5.0,2026-09-17 22:28:57,c,0,79.0,Neural_Networks,b,10,General_Practice,60,0.7391806585648147,0.9500543372282579,slow,10
A001869,S023,Q0033,Data_Structures,2.0,2026-08-29 06:03:57,d,0,31.0,Python,b,10,General_Practice,60,20.42320843634259,0.24277287716958626,normal,1
A001886,S023,Q0034,Data_Structures,3.0,2026-08-31 18:38:57,b,1,46.0,Python,b,10,General_Practice,60,17.898902880787038,0.2891940373370682,slow,2
A001901,S023,Q0027,Data_Structures,2.0,2026-09-02 11:58:57,b,1,18.0,Python,b,10,General_Practice,60,16.176680658564816,0.3258617527330026,fast,3
A001910,S023,Q0035,Data_Structures,4.0,2026-09-03 05:24:57,a,0,51.0,Python,c,10,General_Practice,60,15.450291769675925,0.34268877066016684,normal,4
A001916,S023,Q0033,Data_Structures,2.0,2026-09-07 02:30:57,b,1,38.0,Python,b,10,General_Practice,60,11.571125103009258,0.44840910874591244,slow,5
A001926,S023,Q0031,Data_Structures,3.0,2026-09-08 20:20:57,c,1,29.0,Python,c,10,General_Practice,60,9.828069547453703,0.5059943024610527,fast,6
A001889,S023,Q0109,LSTM,4.0,2026-08-31 10:06:57,b,0,57.0,RNN,a,10,General_Practice,60,18.254458436342592,0.2821538922260068,slow,1
A001894,S023,Q0118,LSTM,4.0,2026-09-01 22:04:57,b,1,42.0,RNN,b,10,General_Practice,60,16.755847325231482,0.31303920736565166,fast,2
A001914,S023,Q0111,LSTM,1.0,2026-09-05 09:30:57,b,0,22.0,RNN,a,10,General_Practice,60,13.279458436342592,0.39833500069373456,normal,3
A001928,S023,Q0116,LSTM,1.0,2026-09-10 03:19:57,b,1,17.0,RNN,b,10,General_Practice,60,8.537097325231482,0.5533600003180728,fast,4
A001864,S023,Q0066,ML,2.0,2026-08-28 22:29:57,a,1,35.0,AI_Basics;Statistics,a,10,General_Practice,60,20.73848621412037,0.23752501735106907,normal,1
A001887,S023,Q0068,ML,2.0,2026-08-31 17:40:57,b,1,33.0,AI_Basics;Statistics,b,10,General_Practice,60,17.939180658564815,0.28838777903996937,normal,2
A001908,S023,Q0063,ML,2.0,2026-09-03 06:48:57,b,1,31.0,AI_Basics;Statistics,b,10,General_Practice,60,15.391958436342593,0.34407718927769526,normal,3
A001915,S023,Q0065,ML,1.0,2026-09-05 21:43:57,b,1,27.0,AI_Basics;Statistics,b,10,General_Practice,60,12.770430658564814,0.4126403863537971,slow,4
A001925,S023,Q0062,ML,2.0,2026-09-08 13:28:57,a,1,27.0,AI_Basics;Statistics,a,10,General_Practice,60,10.114180658564814,0.49605841812446133,fast,5
A001937,S023,Q0063,ML,2.0,2026-09-11 22:38:57,b,1,27.0,AI_Basics;Statistics,b,10,General_Practice,60,6.73223621412037,0.6271038920236021,fast,6
A001941,S023,Q0061,ML,3.0,2026-09-13 02:47:57,b,1,44.0,AI_Basics;Statistics,b,10,General_Practice,60,5.559319547453704,0.680217508161197,normal,7
A001861,S023,Q0011,Math_Basics,1.0,2026-08-28 13:48:57,c,1,18.0,,c,10,General_Practice,60,21.100291769675927,0.23164233070628526,fast,1
A001870,S023,Q0012,Math_Basics,4.0,2026-08-29 03:31:57,a,1,44.0,,a,10,General_Practice,60,20.52876399189815,0.24100309864247732,normal,2
A001871,S023,Q0011,Math_Basics,1.0,2026-08-29 14:54:57,c,1,25.0,,c,10,General_Practice,60,20.054458436342593,0.2490580860829667,normal,3
A001873,S023,Q0009,Math_Basics,2.0,2026-08-29 23:30:57,a,1,32.0,,a,10,General_Practice,60,19.69612510300926,0.25532159838061125,normal,4
A001883,S023,Q0011,Math_Basics,1.0,2026-08-30 11:02:57,c,1,18.0,,c,10,General_Practice,60,19.215569547453704,0.2639694808215297,fast,5
A001933,S023,Q0001,Math_Basics,5.0,2026-09-10 13:27:57,d,0,58.0,,c,10,General_Practice,60,8.11487510300926,0.5697940610589025,normal,6
A001943,S023,Q0002,Math_Basics,4.0,2026-09-13 05:09:57,c,1,45.0,,c,10,General_Practice,60,5.460708436342593,0.6848828579395434,normal,7
A001863,S023,Q0132,NLP,3.0,2026-08-28 13:41:57,c,0,44.0,LSTM,a,10,General_Practice,60,21.10515288078704,0.2315642927710666,normal,1
A001872,S023,Q0126,NLP,2.0,2026-08-29 15:58:57,b,1,40.0,LSTM,b,10,General_Practice,60,20.01001399189815,0.2498265309546148,slow,2
A001876,S023,Q0123,NLP,3.0,2026-08-29 23:39:57,a,1,40.0,LSTM,a,10,General_Practice,60,19.68987510300926,0.25543223199684545,normal,3
A001891,S023,Q0128,NLP,1.0,2026-08-31 08:00:57,a,0,37.0,LSTM,b,10,General_Practice,60,18.34195843634259,0.2804477971911107,slow,4
A001892,S023,Q0121,NLP,3.0,2026-08-31 19:22:57,d,0,50.0,LSTM,a,10,General_Practice,60,17.868347325231483,0.28980718484559903,slow,5
A001899,S023,Q0130,NLP,2.0,2026-09-01 14:42:57,a,1,30.0,LSTM,a,10,General_Practice,60,17.062791769675925,0.3064494080271737,normal,6
A001893,S023,Q0127,NLP,3.0,2026-09-01 15:25:57,c,0,52.0,LSTM,b,10,General_Practice,60,17.032930658564815,0.30708435834266007,slow,7
A001904,S023,Q0129,NLP,1.0,2026-09-03 14:36:57,b,1,26.0,LSTM,b,10,General_Practice,60,15.066958436342592,0.3519162788053464,normal,8
A001917,S023,Q0125,NLP,1.0,2026-09-06 13:41:57,a,1,26.0,LSTM,a,10,General_Practice,60,12.105152880787037,0.43211424963458683,normal,9
A001922,S023,Q0124,NLP,2.0,2026-09-07 21:37:57,c,0,35.0,LSTM,a,10,General_Practice,60,10.77459732523148,0.4738624564011302,normal,10
A001867,S023,Q0083,Neural_Networks,4.0,2026-08-28 17:39:57,b,1,44.0,ML,b,10,General_Practice,60,20.93987510300926,0.2342323895059008,normal,1
A001874,S023,Q0079,Neural_Networks,5.0,2026-08-29 18:21:57,b,1,51.0,ML,b,10,General_Practice,60,19.910708436342592,0.2515521030886953,normal,2
A001882,S023,Q0075,Neural_Networks,5.0,2026-08-30 20:17:57,c,0,47.0,ML,b,10,General_Practice,60,18.830152880787036,0.2711164792044022,fast,3
A001877,S023,Q0073,Neural_Networks,5.0,2026-08-31 01:21:57,b,0,52.0,ML,a,10,General_Practice,60,18.619041769675924,0.27511292458790704,normal,4
A001885,S023,Q0075,Neural_Networks,5.0,2026-08-31 11:08:57,d,0,44.0,ML,b,10,General_Practice,60,18.211402880787038,0.2829972054604022,fast,5
A001897,S023,Q0083,Neural_Networks,4.0,2026-09-01 10:59:57,b,1,54.0,ML,b,10,General_Practice,60,17.217652880787035,0.30317752467653925,slow,6
A001909,S023,Q0078,Neural_Networks,3.0,2026-09-03 15:47:57,b,1,28.0,ML,b,10,General_Practice,60,15.017652880787036,0.35312104565313435,fast,7
A001920,S023,Q0080,Neural_Networks,2.0,2026-09-06 17:51:57,a,1,32.0,ML,a,10,General_Practice,60,11.931541769675926,0.43734564199422193,normal,8
A001934,S023,Q0081,Neural_Networks,5.0,2026-09-11 16:00:57,d,0,64.0,ML,b,10,General_Practice,60,7.008625103009259,0.6152042989190851,slow,9
A001947,S023,Q0078,Neural_Networks,3.0,2026-09-14 10:02:57,b,1,41.0,ML,b,10,General_Practice,60,4.257236214120371,0.7444652319013899,normal,10
A001888,S023,Q0021,Python,5.0,2026-08-31 14:28:57,b,1,38.0,,b,10,General_Practice,60,18.07251399189815,0.2857347883309991,fast,1
A001895,S023,Q0014,Python,3.0,2026-09-01 05:04:57,a,1,35.0,,a,10,General_Practice,60,17.464180658564814,0.29804083894480826,normal,2
A001900,S023,Q0019,Python,5.0,2026-09-02 15:36:57,b,1,50.0,,b,10,General_Practice,60,16.025291769675924,0.3292991796553431,fast,3
A001912,S023,Q0024,Python,1.0,2026-09-04 23:20:57,c,1,5.0,,c,10,General_Practice,60,13.703069547453703,0.38680894029664487,fast,4
A001935,S023,Q0013,Python,2.0,2026-09-11 09:42:57,b,1,29.0,,b,10,General_Practice,60,7.2711251030092585,0.6041118074749119,normal,5
A001936,S023,Q0022,Python,4.0,2026-09-12 02:03:57,a,1,44.0,,a,10,General_Practice,60,6.589875103009259,0.6333226096381818,normal,6
A001938,S023,Q0013,Python,2.0,2026-09-12 16:41:57,b,1,31.0,,b,10,General_Practice,60,5.980152880787037,0.6606622018282503,normal,7
A001946,S023,Q0021,Python,5.0,2026-09-14 20:07:57,b,1,45.0,,b,10,General_Practice,60,3.8370973252314817,0.7664641757144269,fast,8
A001881,S023,Q0103,RNN,3.0,2026-08-30 17:49:57,b,1,31.0,Neural_Networks,b,10,General_Practice,60,18.932930658564814,0.26919190544983934,fast,1
A001884,S023,Q0102,RNN,2.0,2026-08-31 05:58:57,a,1,34.0,Neural_Networks,a,10,General_Practice,60,18.426680658564816,0.27880569469857114,normal,2
A001890,S023,Q0102,RNN,2.0,2026-08-31 12:54:57,a,1,35.0,Neural_Networks,a,10,General_Practice,60,18.137791769675925,0.2844448415778981,normal,3
A001898,S023,Q0099,RNN,2.0,2026-09-01 17:22:57,a,1,30.0,Neural_Networks,a,10,General_Practice,60,16.951680658564815,0.30881868154700925,normal,4
A001896,S023,Q0101,RNN,1.0,2026-09-02 01:53:57,b,1,19.0,Neural_Networks,b,10,General_Practice,60,16.596819547453702,0.316508915879918,fast,5
A001906,S023,Q0098,RNN,4.0,2026-09-03 09:18:57,a,1,50.0,Neural_Networks,a,10,General_Practice,60,15.287791769675925,0.3465705144279749,normal,6
A001907,S023,Q0103,RNN,3.0,2026-09-03 09:39:57,b,1,35.0,Neural_Networks,b,10,General_Practice,60,15.273208436342593,0.34692101876342285,normal,7
A001921,S023,Q0099,RNN,2.0,2026-09-06 19:56:57,d,0,30.0,Neural_Networks,a,10,General_Practice,60,11.84473621412037,0.43998504066810046,normal,8
A001932,S023,Q0098,RNN,4.0,2026-09-10 23:21:57,a,1,27.0,Neural_Networks,a,10,General_Practice,60,7.702375103009259,0.5863209408907061,fast,9
A001944,S023,Q0102,RNN,2.0,2026-09-13 07:55:57,a,1,30.0,Neural_Networks,a,10,General_Practice,60,5.3454306585648155,0.6903773001776495,normal,10
A001862,S023,Q0045,Statistics,1.0,2026-08-28 13:44:57,b,1,32.0,Math_Basics,b,10,General_Practice,60,21.103069547453703,0.2315977343807234,slow,1
A001866,S023,Q0042,Statistics,5.0,2026-08-28 22:24:57,c,0,54.0,Math_Basics,b,10,General_Practice,60,20.741958436342593,0.23746785763396966,normal,2
A001878,S023,Q0039,Statistics,3.0,2026-08-30 16:07:57,b,1,39.0,Math_Basics,b,10,General_Practice,60,19.003763991898147,0.2678734683185185,normal,3
A001902,S023,Q0046,Statistics,3.0,2026-09-02 21:54:57,c,1,53.0,Math_Basics,c,10,General_Practice,60,15.762791769675925,0.3353456569592184,slow,4
A001905,S023,Q0042,Statistics,5.0,2026-09-03 14:25:57,c,0,58.0,Math_Basics,b,10,General_Practice,60,15.074597325231482,0.35172999288182893,normal,5
A001919,S023,Q0043,Statistics,4.0,2026-09-06 21:43:57,a,0,59.0,Math_Basics,c,10,General_Practice,60,11.770430658564814,0.4422570156647229,slow,6
A001923,S023,Q0041,Statistics,4.0,2026-09-07 08:01:57,b,1,40.0,Math_Basics,b,10,General_Practice,60,11.341263991898147,0.45561072103748684,fast,7
A001929,S023,Q0043,Statistics,4.0,2026-09-09 16:23:57,c,1,47.0,Math_Basics,c,10,General_Practice,60,8.992652880787036,0.5361597083215097,normal,8
A001951,S024,Q0056,AI_Basics,1.0,2026-08-28 07:07:57,b,1,24.0,Python;Math_Basics,b,12,Board_Exam,30,21.378763991898147,0.22721399450850568,normal,1
A001967,S024,Q0049,AI_Basics,4.0,2026-08-31 08:10:57,a,1,32.0,Python;Math_Basics,a,12,Board_Exam,30,18.335013991898148,0.2805828238528037,fast,2
A001971,S024,Q0060,AI_Basics,1.0,2026-09-01 16:04:57,b,1,14.0,Python;Math_Basics,b,12,Board_Exam,30,17.005847325231482,0.3076613811512407,fast,3
A001983,S024,Q0055,AI_Basics,3.0,2026-09-03 13:50:57,a,1,36.0,Python;Math_Basics,a,12,Board_Exam,30,15.098902880787037,0.3511379207322184,normal,4
A001985,S024,Q0052,AI_Basics,3.0,2026-09-05 01:07:57,b,1,26.0,Python;Math_Basics,b,12,Board_Exam,30,13.628763991898147,0.3888063269339031,fast,5
A001994,S024,Q0053,AI_Basics,4.0,2026-09-05 12:04:57,b,1,29.0,Python;Math_Basics,b,12,Board_Exam,30,13.172513991898148,0.401298759291553,fast,6
A002003,S024,Q0060,AI_Basics,1.0,2026-09-07 17:40:57,b,1,16.0,Python;Math_Basics,b,12,Board_Exam,30,10.939180658564814,0.4684873292101354,fast,7
A002018,S024,Q0051,AI_Basics,3.0,2026-09-12 12:25:57,b,1,42.0,Python;Math_Basics,b,12,Board_Exam,30,6.157930658564815,0.6525710691970611,normal,8
A002021,S024,Q0049,AI_Basics,4.0,2026-09-12 18:48:57,a,1,34.0,Python;Math_Basics,a,12,Board_Exam,30,5.891958436342593,0.6647133141553524,fast,9
A001960,S024,Q0087,CNN,1.0,2026-08-29 22:04:57,b,1,32.0,Neural_Networks,b,12,Board_Exam,30,19.755847325231482,0.25426684633620705,slow,1
A001965,S024,Q0091,CNN,2.0,2026-08-31 13:22:57,b,1,34.0,Neural_Networks,b,12,Board_Exam,30,18.118347325231483,0.28482847087266583,normal,2
A001982,S024,Q0093,CNN,4.0,2026-09-03 08:32:57,b,1,30.0,Neural_Networks,b,12,Board_Exam,30,15.31973621412037,0.34580397995924017,fast,3
A001992,S024,Q0096,CNN,3.0,2026-09-06 02:46:57,b,1,33.0,Neural_Networks,b,12,Board_Exam,30,12.560013991898147,0.41870283767738253,fast,4
A002000,S024,Q0093,CNN,4.0,2026-09-07 01:44:57,b,1,29.0,Neural_Networks,b,12,Board_Exam,30,11.603069547453703,0.44741733067005485,fast,5
A002027,S024,Q0085,CNN,5.0,2026-09-14 22:49:57,c,0,41.0,Neural_Networks,b,12,Board_Exam,30,3.724597325231482,0.7724643551538132,fast,6
A001952,S024,Q0029,Data_Structures,1.0,2026-08-28 21:36:57,b,1,25.0,Python,b,12,Board_Exam,30,20.775291769675924,0.23691982373804457,normal,1
A001958,S024,Q0033,Data_Structures,2.0,2026-08-29 20:59:57,b,1,20.0,Python,b,12,Board_Exam,30,19.80098621412037,0.25347254218678933,fast,2
A001979,S024,Q0035,Data_Structures,4.0,2026-09-03 01:18:57,c,1,30.0,Python,c,12,Board_Exam,30,15.621125103009259,0.33865483293868026,fast,3
A002001,S024,Q0031,Data_Structures,3.0,2026-09-06 10:06:57,c,1,32.0,Python,c,12,Board_Exam,30,12.254458436342592,0.4276653287523479,fast,4
A002012,S024,Q0029,Data_Structures,1.0,2026-09-09 14:10:57,b,1,6.0,Python,b,12,Board_Exam,30,9.085013991898148,0.5327381861974132,fast,5
